Roaming Scheme ID,Allow Roaming,Roaming Scheme Name,Roaming SGSN ID,SGSN Number,Number Type,Local SGSN,Description
22,Yes,22,704,55010,Number prefix,No,
22,Yes,22,705,55011,Number prefix,No,
22,Yes,22,706,55023,Number prefix,No,
22,Yes,22,707,55031,Number prefix,No,
22,Yes,22,709,55119,Number prefix,No,
22,Yes,22,710,55219,Number prefix,No,
22,Yes,22,713,56982,Number prefix,No,
22,Yes,22,715,58412,Number prefix,No,
22,Yes,22,717,5939,Number prefix,No,
22,Yes,22,719,59598,Number prefix,No,
22,Yes,22,722,6012,Number prefix,No,
22,Yes,22,723,6013,Number prefix,No,
22,Yes,22,724,6016,Number prefix,No,
22,Yes,22,725,6019,Number prefix,No,
22,Yes,22,726,61408,Number prefix,No,
22,Yes,22,727,61411,Number prefix,No,
22,Yes,22,728,61414,Number prefix,No,
22,Yes,22,729,61415,Number prefix,No,
22,Yes,22,730,61418,Number prefix,No,
22,Yes,22,731,61426,Number prefix,No,
22,Yes,22,732,61430,Number prefix,No,
22,Yes,22,733,62811,Number prefix,No,
22,Yes,22,735,62818,Number prefix,No,
22,Yes,22,736,63917,Number prefix,No,
22,Yes,22,737,63918,Number prefix,No,
22,Yes,22,738,6421,Number prefix,No,
22,Yes,22,740,659,Number prefix,No,
22,Yes,22,742,659854,Number prefix,No,
22,Yes,22,743,6616,Number prefix,No,
22,Yes,22,744,6618,Number prefix,No,
22,Yes,22,745,66816,Number prefix,No,
22,Yes,22,746,66818,Number prefix,No,
22,Yes,22,747,66830,Number prefix,No,
22,Yes,22,749,66891,Number prefix,No,
22,Yes,22,750,6691,Number prefix,No,
22,Yes,22,751,66938,Number prefix,No,
22,Yes,22,752,66950,Number prefix,No,
22,Yes,22,754,67576,Number prefix,No,
22,Yes,22,757,7095,Number prefix,No,
22,Yes,22,758,7333,Number prefix,No,
22,Yes,22,1130,7980,Number prefix,No,
22,Yes,22,760,7707,Number prefix,No,
22,Yes,22,761,781296,Number prefix,No,
22,Yes,22,762,7831,Number prefix,No,
22,Yes,22,764,79017,Number prefix,No,
22,Yes,22,765,790243,Number prefix,No,
22,Yes,22,766,790254,Number prefix,No,
22,Yes,22,769,79160,Number prefix,No,
22,Yes,22,770,79167,Number prefix,No,
22,Yes,22,771,792,Number prefix,No,
22,Yes,22,773,8180931,Number prefix,No,
22,Yes,22,774,8190542,Number prefix,No,
22,Yes,22,775,8190665,Number prefix,No,
22,Yes,22,776,821020,Number prefix,No,
22,Yes,22,777,8210291,Number prefix,No,
22,Yes,22,778,8211,Number prefix,No,
22,Yes,22,779,8216,Number prefix,No,
22,Yes,22,782,8491,Number prefix,No,
22,Yes,22,783,8492,Number prefix,No,
22,Yes,22,784,8497,Number prefix,No,
22,Yes,22,785,8498,Number prefix,No,
22,Yes,22,786,852633,Number prefix,No,
22,Yes,22,787,852901,Number prefix,No,
22,Yes,22,788,852902,Number prefix,No,
22,Yes,22,789,852920,Number prefix,No,
22,Yes,22,790,852923,Number prefix,No,
22,Yes,22,791,852949,Number prefix,No,
22,Yes,22,792,853634,Number prefix,No,
22,Yes,22,796,86130,Number prefix,No,
22,Yes,22,797,86132,Number prefix,No,
22,Yes,22,799,86137,Number prefix,No,
22,Yes,22,800,86138,Number prefix,No,
22,Yes,22,801,86139,Number prefix,No,
22,Yes,22,802,86156,Number prefix,No,
22,Yes,22,803,86157,Number prefix,No,
22,Yes,22,805,88016,Number prefix,No,
22,Yes,22,806,88017,Number prefix,No,
22,Yes,22,808,88019,Number prefix,No,
22,Yes,22,809,88216,Number prefix,No,
22,Yes,22,810,88298,Number prefix,No,
22,Yes,22,811,88299,Number prefix,No,
22,Yes,22,813,886935,Number prefix,No,
22,Yes,22,815,90505,Number prefix,No,
22,Yes,22,816,90532,Number prefix,No,
22,Yes,22,817,90533,Number prefix,No,
22,Yes,22,818,90535,Number prefix,No,
22,Yes,22,819,90542,Number prefix,No,
22,Yes,22,820,905428,Number prefix,No,
22,Yes,22,821,905429,Number prefix,No,
22,Yes,22,822,90559,Number prefix,No,
22,Yes,22,869,919810,Number prefix,No,
22,Yes,22,874,919815,Number prefix,No,
22,Yes,22,875,919816,Number prefix,No,
22,Yes,22,888,919829,Number prefix,No,
22,Yes,22,890,919831,Number prefix,No,
22,Yes,22,899,919840,Number prefix,No,
22,Yes,22,904,919845,Number prefix,No,
22,Yes,22,908,919849,Number prefix,No,
22,Yes,22,925,919890,Number prefix,No,
22,Yes,22,927,919892,Number prefix,No,
22,Yes,22,928,919893,Number prefix,No,
22,Yes,22,929,919894,Number prefix,No,
22,Yes,22,930,919895,Number prefix,No,
22,Yes,22,931,919896,Number prefix,No,
22,Yes,22,932,919897,Number prefix,No,
22,Yes,22,933,919898,Number prefix,No,
22,Yes,22,949,919932,Number prefix,No,
22,Yes,22,951,919934,Number prefix,No,
22,Yes,22,952,919935,Number prefix,No,
22,Yes,22,954,919937,Number prefix,No,
22,Yes,22,981,92300,Number prefix,No,
22,Yes,22,982,92304,Number prefix,No,
22,Yes,22,983,92308,Number prefix,No,
22,Yes,22,984,9231,Number prefix,No,
22,Yes,22,985,92333,Number prefix,No,
22,Yes,22,987,9378,Number prefix,No,
22,Yes,22,988,9379,Number prefix,No,
22,Yes,22,1155,7701,Number,No,
22,Yes,22,986,9377,Number prefix,No,
22,Yes,22,991,9475,Number prefix,No,
22,Yes,22,993,95979,Number prefix,No,
22,Yes,22,994,95997,Number prefix,No,
22,Yes,22,995,96096,Number prefix,No,
22,Yes,22,996,96139,Number prefix,No,
22,Yes,22,997,96277,Number prefix,No,
22,Yes,22,998,96279,Number prefix,No,
22,Yes,22,1000,9647701,Number prefix,No,
22,Yes,22,1001,9647802,Number prefix,No,
22,Yes,22,1002,96479,Number prefix,No,
22,Yes,22,1003,9656,Number prefix,No,
22,Yes,22,1004,96596,Number prefix,No,
22,Yes,22,1005,96650,Number prefix,No,
22,Yes,22,1007,96655,Number prefix,No,
22,Yes,22,1009,96659,Number prefix,No,
22,Yes,22,1011,96773,Number prefix,No,
22,Yes,22,1013,96892,Number prefix,No,
22,Yes,22,1014,96899,Number prefix,No,
22,Yes,22,1015,97150,Number prefix,No,
22,Yes,22,1016,97154,Number prefix,No,
22,Yes,22,1018,97156,Number prefix,No,
22,Yes,22,1019,97250,Number prefix,No,
22,Yes,22,1020,97252,Number prefix,No,
22,Yes,22,1021,97253,Number prefix,No,
22,Yes,22,1022,97254,Number prefix,No,
22,Yes,22,1024,97336,Number prefix,No,
22,Yes,22,1026,97455,Number prefix,No,
22,Yes,22,1027,97477,Number prefix,No,
22,Yes,22,1031,98935,Number prefix,No,
22,Yes,22,1032,99293,Number prefix,No,
22,Yes,22,1034,99577,Number prefix,No,
22,Yes,22,199,23327,Number prefix,No,TIGO GHANA
22,Yes,22,1037,86135,Number prefix,No,
22,Yes,22,1038,86136,Number prefix,No,
22,Yes,22,1039,86159,Number prefix,No,
22,Yes,22,1040,86158,Number prefix,No,
22,Yes,22,1041,86150,Number prefix,No,
22,Yes,22,1042,86151,Number prefix,No,
22,Yes,22,1043,86152,Number prefix,No,
22,Yes,22,1044,86188,Number prefix,No,
22,Yes,22,1045,86147,Number prefix,No,
22,Yes,22,1046,86187,Number prefix,No,
22,Yes,22,1047,86182,Number prefix,No,
22,Yes,22,1048,86183,Number prefix,No,
22,Yes,22,1049,861340,Number prefix,No,
22,Yes,22,1050,861341,Number prefix,No,
22,Yes,22,1051,861342,Number prefix,No,
22,Yes,22,1052,861343,Number prefix,No,
22,Yes,22,1053,861345,Number prefix,No,
22,Yes,22,1054,861346,Number prefix,No,
22,Yes,22,1055,861347,Number prefix,No,
22,Yes,22,1056,861348,Number prefix,No,
22,Yes,22,348,25072,Number prefix,No,
22,Yes,22,1017,97155,Number prefix,No,DU_UAE
22,Yes,22,1073,24177,Number prefix,No,
22,Yes,22,1074,24174,Number prefix,No,
22,Yes,22,259,24104,Number prefix,No,
22,Yes,22,1076,1404726,Number prefix,No,USA AT&T
22,Yes,22,1077,447430,Number prefix,No,
22,Yes,22,535,352021,Number prefix,No,
22,Yes,22,1081,17058968,Number prefix,No,
22,Yes,22,1082,1807631,Number prefix,No,
22,Yes,22,1083,1647800,Number prefix,No,
22,Yes,22,1084,1678667,Number prefix,No,
22,Yes,22,1085,1970376,Number prefix,No,
22,Yes,22,1086,1260577,Number prefix,No,
22,Yes,22,1087,1260530,Number prefix,No,
22,Yes,22,1088,1209904,Number prefix,No,
22,Yes,22,1089,1605408,Number prefix,No,
22,Yes,22,1090,1312314,Number prefix,No,
22,Yes,22,1091,1231203,Number prefix,No,
22,Yes,22,1092,1907599,Number prefix,No,
22,Yes,22,1093,1704502,Number prefix,No,
22,Yes,22,1094,8829800202,Number prefix,No,
22,Yes,22,1095,474171,Number prefix,No,
22,Yes,22,1104,25771,Number prefix,No,
22,Yes,22,1105,25772,Number prefix,No,
22,Yes,22,1107,61481,Number prefix,No,Optus_Mobile_Australia
22,Yes,22,1108,26373,Number prefix,No,Telecel_Zimbabwe
22,Yes,22,1109,66923,Number prefix,No,Advanced_Wireless_Bridge_Thailand
22,Yes,22,1110,86145,Number prefix,No,China_Unicom
22,Yes,22,1111,86155,Number prefix,No,China_Unicom
22,Yes,22,1112,86175,Number prefix,No,China_Unicom
22,Yes,22,1113,86176,Number prefix,No,China_Unicom
22,Yes,22,1114,86185,Number prefix,No,China_Unicom
22,Yes,22,1115,86186,Number prefix,No,China_Unicom
22,Yes,22,1116,8610646,Number prefix,No,China_Unicom
22,Yes,22,1117,86166,Number prefix,No,China_Unicom
22,Yes,22,1120,919954,Number prefix,No,
22,Yes,22,1131,7987,Number prefix,No,
22,Yes,22,1132,7988,Number prefix,No,
22,Yes,22,1128,791,Number prefix,No,
22,Yes,22,1133,35383,Number prefix,No,
22,Yes,22,1118,393519,Number prefix,No,
22,Yes,22,990,9472,Number prefix,No,
22,Yes,22,1139,9478,Number prefix,No,
22,Yes,22,989,9471,Number prefix,No,
22,Yes,22,1140,161046,Number prefix,No,
22,Yes,22,1141,1610302,Number prefix,No,
22,Yes,22,1142,1814222,Number prefix,No,
22,Yes,22,1143,1570716,Number prefix,No,
22,Yes,22,1144,883290,Number prefix,No,
22,Yes,22,489,26773,Number prefix,No,BTC_Botswana
22,Yes,22,107,22077,Number prefix,No,AFRICELL_Gambia
22,Yes,22,1149,26777,Number prefix,No,BTC_Botswana
22,Yes,22,1156,22466,Number,No,
22,Yes,22,1157,21198,Number,No,
22,Yes,22,1159,24596,Number,No,
22,Yes,22,39,146923,Number prefix,No,
22,Yes,22,40,1494725,Number prefix,No,
22,Yes,22,41,150351,Number prefix,No,
22,Yes,22,42,150545,Number prefix,No,
22,Yes,22,43,151255,Number prefix,No,
22,Yes,22,44,151324,Number prefix,No,
22,Yes,22,45,151442,Number prefix,No,
22,Yes,22,47,151577,Number prefix,No,
22,Yes,22,48,154084,Number prefix,No,
22,Yes,22,49,154084893,Number prefix,No,
22,Yes,22,50,1541287,Number prefix,No,
22,Yes,22,51,156227,Number prefix,No,
22,Yes,22,52,160233,Number prefix,No,
22,Yes,22,53,160238,Number prefix,No,
22,Yes,22,54,1604348,Number prefix,No,
22,Yes,22,55,160540,Number prefix,No,
22,Yes,22,56,1636384,Number prefix,No,
22,Yes,22,57,164662,Number prefix,No,
22,Yes,22,94,21192,Number prefix,No,
22,Yes,22,59,1647383,Number prefix,No,
22,Yes,22,60,1647384,Number prefix,No,
22,Yes,22,61,164758,Number prefix,No,
22,Yes,22,62,167866,Number prefix,No,
22,Yes,22,63,16787618,Number prefix,No,
22,Yes,22,64,170434,Number prefix,No,
22,Yes,22,65,1704410,Number prefix,No,
22,Yes,22,66,170450,Number prefix,No,
22,Yes,22,67,170579,Number prefix,No,
22,Yes,22,68,171720,Number prefix,No,
22,Yes,22,69,177858,Number prefix,No,
22,Yes,22,70,1787590,Number prefix,No,
22,Yes,22,71,180163,Number prefix,No,
22,Yes,22,72,180185,Number prefix,No,
22,Yes,22,73,180825,Number prefix,No,
22,Yes,22,75,181326,Number prefix,No,
22,Yes,22,79,1902718,Number prefix,No,
22,Yes,22,80,190561,Number prefix,No,
22,Yes,22,81,190759,Number prefix,No,
23,Yes,23,365,254760,Number prefix,No,
23,Yes,23,366,254763,Number prefix,No,
23,Yes,23,367,25478,Number prefix,No,
23,Yes,23,1,25473,Number prefix,Yes,
24,Yes,24,165,22997,Number prefix,No,
24,Yes,24,1150,790434,Number prefix,No,
24,Yes,24,118,22501,Number prefix,No,
24,Yes,24,365,254760,Number prefix,No,
24,Yes,24,366,254763,Number prefix,No,
24,Yes,24,367,25478,Number prefix,No,
24,Yes,24,1151,22503,Number prefix,No,
24,Yes,24,1,25473,Number prefix,Yes,
24,Yes,24,111,22176,Number prefix,No,
24,Yes,24,1155,7701,Number,No,
24,Yes,24,489,26773,Number prefix,No,BTC_Botswana
24,Yes,24,107,22077,Number prefix,No,AFRICELL_Gambia
24,Yes,24,737,63918,Number prefix,No,
24,Yes,24,1149,26777,Number prefix,No,BTC_Botswana
24,Yes,24,986,9377,Number prefix,No,
24,Yes,24,1156,22466,Number,No,
24,Yes,24,1157,21198,Number,No,
24,Yes,24,1159,24596,Number,No,
2012,No,2012,365,254760,Number prefix,No,
2012,No,2012,366,254763,Number prefix,No,
2012,No,2012,367,25478,Number prefix,No,
2012,No,2012,1,25473,Number prefix,Yes,
2080,No,2080,365,254760,Number prefix,No,
2080,No,2080,366,254763,Number prefix,No,
2080,No,2080,367,25478,Number prefix,No,
2080,No,2080,1,25473,Number prefix,Yes,
2091,No,2091,365,254760,Number prefix,No,
2091,No,2091,366,254763,Number prefix,No,
2091,No,2091,367,25478,Number prefix,No,
2091,No,2091,1,25473,Number prefix,Yes,
2111,No,2111,365,254760,Number prefix,No,
2111,No,2111,366,254763,Number prefix,No,
2111,No,2111,367,25478,Number prefix,No,
2111,No,2111,1,25473,Number prefix,Yes,
2210,No,2210,196,23324,Number prefix,No,
2210,No,2210,205,23354,Number prefix,No,
2210,No,2210,223,234805,Number prefix,No,
2210,No,2210,260,24105,Number prefix,No,
2210,No,2210,279,24204,Number prefix,No,
2210,No,2210,281,24206,Number prefix,No,
2210,No,2210,302,24381,Number prefix,No,
2210,No,2210,303,24384,Number prefix,No,
2210,No,2210,304,24389,Number prefix,No,
2210,No,2210,376,25562,Number prefix,No,
2210,No,2210,378,25571,Number prefix,No,
2210,No,2210,382,25575,Number prefix,No,
2210,No,2210,384,25577,Number prefix,No,
2210,No,2210,837,919029,Number prefix,No,
2210,No,2210,838,919030,Number prefix,No,
2210,No,2210,846,919040,Number prefix,No,
2210,No,2210,879,919820,Number prefix,No,
2210,No,2210,900,919841,Number prefix,No,
